volume	scan	bytes	sha256
bsb11762465	510	33961	b1e6261eb29de04d8dad34f727a7e5d39b5109799a9945baedbd233e734947d3
bsb11762465	511	33655	2e7514e010193ee94af12b48f734893d6079e1516cedf0cd787dcae48f232f3b
bsb11762465	512	29508	ff735c6c86305269acc143d90171fa2f7aed18c93c1c509500542eaae920a799
bsb11762465	513	29145	54e505313ac28be719b6f2399d2b2a0bfcb239e015405530b616eae434f7fadb
bsb11762465	514	33094	6055cf4448c249b8b0765b5ea0fe3d4b0693f26a0f0d6df02cf47e159f3b03d7
bsb11762465	515	33445	50a1db1b6edddc2af17ab8b900612fc81db76d2111704323e2e9cbb9f8fd68ca
bsb11762465	516	34063	cc8a8e855b7738ec06689cc9bda87f14d3fcd35efa79b563a82e724c51a3f623
bsb11762465	517	33477	0122e9ded49c9439eb591beb1b31d5e72986f05e403168a5be529dc48a5b1677
bsb11762465	518	29830	8801961bc8fd37f07848f9db9855c615754eedf6ddd1cf66e40a49e37c714fda
bsb11762465	519	31222	1ba007f7962ddee8f1a74d4b47f1e6d4f43730084fc8e6ee515c7da0fe26e38a
bsb11762465	520	32261	f05b55eb83a4f5115ca08cdb3ced203ca25f6812e8c5b88132d88edc3fa0366c
bsb11762465	521	31884	c3bcd3d85cc5f90884796683d08be8b3333bc6e038bda7107e0cc286ead202db
bsb11762465	522	31789	3e5306c0cda29ea772fc98697081ffb5de9783a8fe22708f33d7024eb37cc82a
bsb11762465	523	31940	601fbbac1b03b6ceb93078f59eff47893f4de64bc989b8f16e57f52fcf605deb
bsb11762465	524	35389	2e42fef814b5ec699a7f647e8bf84cb4bcd30c61bf4b23930acd4961da1cfcc1
bsb11762465	525	32655	fa7b77570c507138a2a1a07841cdc9c5b08b368aee93d8ba44db1cc4c0815df4
bsb11762465	526	34087	b1ee131ce47d427a78e9c5cc9e082d58cf638d42c741619e767edb27ed9abaa8
bsb11762465	527	31637	2fffd379740252b1804f6fbc8cff53b5393375a785376c3caa9eb28335846d96
bsb11762465	528	34260	733425b55bbb377bc43edaccc6bd09512f3af0ebec6d145e31bad5714484088a
bsb11762465	529	34144	34e7f37a5b454c1560f57ae63ab47c4b53f7dc35707fb2b38cc7da4a3dac3557
bsb11762465	530	31524	e0bb26fc64c11bb893d615653b0670438f2a29e23f217e4dac309b9fca1e7400
bsb11762465	531	32113	b4d4038c91fce9858d044c214e2ab3620cf84b5ce089c3e9511ac1b693e78c9a
bsb11762465	532	32126	577096d2c679eedcc44fd6d326f159534f819c2e6ac58ee0b33786db7bf40416
bsb11762465	533	33310	608ddc4a1383822a45b07f2146da6f57fe473c4b8668097fd9018e0202ef9a97
bsb11762465	534	34238	5fcc7b1f22cb0a9ed38df0b03971a6fb122b5efb6614f2e529be8da0d60cd159
bsb11762465	535	31849	83b6ee48b8ec47247a4e4ec905d5ddaa53db52042fe7a45dd92c5ef6dc7e2ab4
bsb11762465	536	37285	b7fe0e5f43e2c46259bfde64482f65a5b79e0264da77cfb076fd52d1dab06dd7
bsb11762465	537	33625	be6d07dcd015b3c52302f307af4d6975e702cf83d8eeaca28a89dc72d57ab88c
bsb11762465	538	30790	e6f95038434a6be170674d906eea04cc983c5ed350b6980d9faec5fd12bd8a64
bsb11762465	539	32499	2150ca4d755d8980db4a719ef98b61e71a3eb1a9fb30ae7547a2e0da8b10a8a6
bsb11762465	540	30878	885559cfd70b98d426d20ee51d129005bc7c26903c5c6abd5114f83390dc8fc3
bsb11762465	541	34519	04d59822dfd5492ee174902599a3dc4514d47a5f82c775b9f7792f8734371e11
bsb11762465	542	32565	ebb29af3603f92d1334afe2bfeea67e5eb856f43a6cf8b7a02d0ade4d5c80369
bsb11762465	543	31349	f31b59f5178053e71b5dc5d1f9733cd960a1961a57c028ead339929d52e40fce
bsb11762465	544	34412	e6bb957dfce3f0652d335f202ce5a16d124799962b10ccc5b453d73e3841b6bf
bsb11762465	545	31755	37e998874aec59be6cdf2f16f906451e3aa765674db50cdc3bb4ebea78d1a0de
bsb11762465	546	33400	d733e1d7646685ccc0f52a82db9cdf9a5714d3c8626e3295c873bd1a76de0005
bsb11762465	547	32376	8b4cbc8d139a9c7ec3da6284e4337f9199c2e1ab8f53078f9b9b69f42124a6f0
bsb11762465	548	35424	ceb992534c7b7df31fc20daadc98bd0f2a221c2af8c8e177b0dab2d8e40fdd34
bsb11762465	549	33665	eb1e9f56633dd40f4218929cc115f2bbe775a0480bbee28eb68686355335a59b
bsb11762465	550	34317	9e37e8eb7f89fee5962485d1f7ded8e50ffa9d940ba35165e387528bdd5ee6e3
bsb11762465	551	35131	4ce49c8230e2a4d73ed268e66dcb5780d2e5c72143b04ac1fef9b028e4d3e75b
bsb11762465	552	33955	c6608841acfdc9372d6637eb5b49aa84f1c9701c62f5099f292ac65ce7058bdd
bsb11762465	553	33081	92f35ce96157281199d68e446f173ef3d728080e81fc51bfbb3f3d7306f167db
bsb11762465	554	32680	518d77850b97a530c080dfd935c6290b860eb6dcbb7117f9d0efdf728884a6ac
bsb11762465	555	36176	aae99bdbf1b173bc59b3528aa167bcf055eae362d599000ef4410bc7a67a752d
bsb11762465	556	33445	9be88214cd67a92722d78a2406c6c157c81949da094881975da9aeca04c49f39
bsb11762465	557	33843	02a9f0384a44cfe17d10a02c7244543f42a51cc00bee4f6fc51b132770700480
bsb11762465	558	31573	f72570f1125736cf4fbc32ebc97db8f8129bbf54264cda639d807a9d87c21597
bsb11762465	559	34078	da94866854c2d730d12c197025c73f042f4b1fbc1c7b633744d00d0085e2906a
bsb11762465	560	35837	60e5dafe2e7c648a1417b268ba189de0b36015b14b9da3530ff549cbe9572e61
bsb11762465	561	32509	0187112f91982aedd06182a02e9aa09059c5c6ade5953870c85045b28c0c02aa
bsb11762465	562	34944	e5acd3437c655f50767ce97121e79fb5fa1c76ffa40cf4838f61b02d4be5da6c
bsb11762465	563	32350	83516318a19233fea40152c5f89d1b3f9ab8705f441a3406c43486e24d6e83de
bsb11762465	564	35636	2197a9f169b1274bbc5c0d26f505f2901322eb6fc55a61521123fb17dd3d31da
bsb11762465	565	34142	2dc8d0c712198859d43363c447ac78aa6698c8816273c8f7a8e8decc947a804a
bsb11762465	566	34518	1969ec54159a31ae376a01f4be1c6e8c45471a2295a3be8f28c4d548682726c0
bsb11762465	567	32376	ad175f7d82b4445507e041f0e426f800007cbc28c997077cace00ec0d4aecb12
bsb11762465	568	35075	1578aa36e92e7e16498639373e8ddc09829859ce10fc19641c3ed118c8d68d02
bsb11762465	569	32407	3e7c975559f1eb0b5ab1efe3f84b0e847e942b80545943ee39bbc9486b94c796
bsb11762465	570	33906	b432c5ec35f175c3e2806e29206a0c101340f0d3979a688a48f8f982c8144b01
bsb11762465	571	33229	b6ac3533f4910a1245dadbd15c051864ec75f34bdbc732cf34fbfa291745597a
bsb11762465	572	31923	3eb7df9575e261779111c1a9cbf8e167167e1ee202b18896b57bc6d0c99577f0
bsb11762465	573	32364	403762f2949cdbab620a665dc92d79e333809c2030233df8493656987d79469a
bsb11762465	574	34572	4f7fd4c3657652542212bae6af806494de1050e05bbbcf4c9827e4e301b3ba87
bsb11762465	575	32030	60b3ac7f95d7456169a9e32a4a1c69f4b3e0ffb826739b27fc982d53258d6fdd
bsb11762465	576	31953	356b9e37e5a2a708ee934cbc38927e059f1b061b6fc940891946447b23b2f33c
bsb11762465	577	33441	d7adf9ba4c49e3427fe0152559f335588cdd365f2eab1eeb26693615b6b7d33b
bsb11762465	578	33867	104c19dece5ee692fef737f9b89b0a9585ed0280ff66c07a6bd20825f376d565
bsb11762465	579	31360	2c31ec52c73bcc327f955422e429341193fdb46189d177b5c89318670ff4977d
bsb11762465	580	36170	28c2761dc482ca60cde50cbcbc56bac092b65b6a878dd55f8ffdff3c1463d72a
bsb11762465	581	31348	1febb918a6097e160bf013df25c2250a34ec5f90dab55ae91ac55bfc0df9a464
bsb11762465	582	31459	ffb3a60ab67b6aeb556c3640015a47fed95c98d963e15db2900db4b6295d7c14
bsb11762465	583	31929	3baccd3ecc6a1f84a097323a808abfe20f1bccf1de7370352e6c4b739e094ca4
bsb11762465	584	36065	103351b9b9c146c52aa3ab90dcc36b0819105e3be9691aef77fa90ffc0fb50e7
bsb11762465	585	36669	0f728c2436f7c33c84312c21d6dd47f2a0f7c0b5d293a72cd17f19476f1576fe
bsb11762465	586	31891	d1f21bd40d485bf15bb546f10444f017a6d2692631cd8d601c5784fc54ed3a9d
bsb11762465	587	33560	022c93d5b76ba98042f43e2148b84dd3b546d89928cda719a4828daa692ed963
bsb11762465	588	35964	1339ecb79ee096bb81165eb5a9d3f8f42a4df6cf1913915deb7a5fa4646e1c41
bsb11762465	589	34556	bf3d4f6aed7b200cdb5c6aabb5bc8e25a4067ce307d633ba3a578c91e04276a4
bsb11762465	590	35069	34e9a93b0da353123c61876c6eabb25a0ab364a4d548d471975695ef3842b07f
bsb11762465	591	32677	04181b01e94a9d52eefecf5a2d214873c9e9a813d02512e57f0b12ae746de7ea
bsb11762465	592	39575	6688d5eabeea206c6d1972b877dfb9a9dbbf23834b66a5c1309d9f5d0b37a286
bsb11762465	593	35588	7ee33bb0ed641278c92f0e7da54283eb3a9f83cc39cc6dba54de39ebb5d9b377
bsb11762465	594	35767	adf06324fe8709e39816444287a762f9e9870d4f8ccbfb2fcc3afdf5a60acea1
bsb11762465	595	32253	b41f3cc05fe29535924510c95c7bcc32468dbc85d4da77ced9386fef320abb4f
bsb11762465	596	34873	9d2a542020b3df1d23698f5a1c57f8c3f610d1a65df8fbc64267187965ef964e
bsb11762465	597	34755	c60989494ed49bf75488a4d75ffeb6d1e0088f7b52510b2052eacbd4d22564a6
bsb11762465	598	31359	7255bc4bea2fa71994479dec6177ea2fbd81917517d3368763b26fc18f7662ad
bsb11762465	599	33711	4adfdf6b7cfe71745f64d02d0fc2956fd5fa1f92f3fc3b0c95928ddd2be8c96e
bsb11762465	600	31796	c85e2e00ba709e5f9058f2e34c00bcad29ce268fc823c72edd5598fced7d740a
bsb11762465	601	31870	9a138e9b7f058c745a41cbb350418ee0a57dd1e1ad83e4e8abb17e77315ca3db
bsb11762465	602	33144	34d01f87518b9576acca97c4b5ae83487096dab2ea5da0e847a98af30eeb4eb8
bsb11762465	603	33644	3edad011743828b00cd7138467de9263ddff6fcf95bebd6ca69a249a8d86db0d
bsb11762465	604	37474	31f4f6e9f433976c6b00fda742b13b7bd1ce736d4dd3b7cc8cf81044766284f9
bsb11762465	605	33016	6ab917c60db9428ddc878194859ac0b645dc3accddd9f785598893c1698bd4eb
bsb11762465	606	34409	0c5e7f9f26e1d9c460e915ae02d893fdc2f90d290e9ccd5dd6fb5db9030d4f3d
bsb11762465	607	34678	ed5ef6831ba2c92b065bcb1d472ac986ed65a49442b85be5d28bd6f59b6bbe37
bsb11762465	608	33544	fa3bcd058679ce45dad2b52586bcd46e8788770f385595ead0129243971572b8
bsb11762465	609	33207	f89bfc527ae49317c70319aea8ec91f94769cf93e87707856277c860e6318fa2
bsb11762465	610	33755	dfa0bee096fb71280eb77497795074acf04f86c9b937556044c2ee7ed1ee49a0
bsb11762465	611	31340	9faa365547a6646da91ff5800eb34c3e8edb5fdc65603a09253b6d69cdef2f3c
bsb11762465	612	31034	c0e147814c6218af3f4b96b4827ed49b3e32459c3cc09eb842d692532c0a71bf
bsb11762465	613	34389	31b1e281c2101d077192e6d06087949855bfb519252d197f67c445fb3325516b
bsb11762465	614	30708	105cc11d08e703d2e0c4a336196a044912c43234bdb7b4aa99f2c5f801f550ad
bsb11762465	615	33830	adffe77f85178871b710598d3adf3eeb79ac4b19b21e7dfe66b4b09ed2f759a0
bsb11762465	616	35405	192ba7947d601e0751d80305601c2e3e7d7329f505048d0915255b513fb67b11
bsb11762465	617	34374	bca5dd78e95f0e4395f8e8b2b5a068283bebe5e305da4024f7145af34e54e9d0
bsb11762465	618	35010	23833d641907a47aa0e59c4cfe097a7a356b486faf1daee57fae89b2c30c9db5
bsb11762465	619	31890	74fbb15260b946ee659c11cf7433e57d3a0e11d2c0caa2855f3c3e274cecf86c
bsb11762465	620	32622	04e75503f4ef0b417c1c3006ba4ed041d16856e9a23ef96fe0c38b00f96c24f2
bsb11762465	621	33979	75888cb5566bc3fcdf573397dc63d85f2b042df32c626c8dda156c198b5f279e
bsb11762465	622	33078	f189ddcc37ae00c206c2ce2c2af095518f6f316021752b0d6998fbf0903c770d
bsb11762465	623	32820	2f1b6cd798664fa5b11547c24d411f4c3bb83037bb51451379b54efd362a6327
bsb11762465	624	31668	81e7cc83432ce70de5ffadc4ad13c67a4dc8ffa7428b303e3c81f60a205cf804
bsb11762465	625	31849	51a918d9a65e35ab5d6ab2c6609632c8d46b005ef48dfce569bfe748fe9f5060
bsb11762465	626	36122	7c89dee2f15ee3e25592806e723d5d11c3e439ef870bd407994571156f6affc3
bsb11762465	627	30927	dc60da12b726555b89af217fb485e9c44a00cd66b5a9281403357158764b130c
bsb11762465	628	34793	879b86fae9eac9c9238f87315498e383b47badd8294c7f939fc89170f25df7f6
bsb11762465	629	32632	0609cfa2d3fa854ddecde81c0fcf2aa2104a1bf23463c6a9d55a6e4edb0ee823
bsb11762465	630	36509	71a8a49936dcdae473dad5471f953566a2c9b7a5fa4c7481de3abbde17ec21ac
bsb11762465	631	34481	02441307d6dfcf64813da40fa22c836ceaa10d9c9362850cca4f0d9fb386656a
bsb11762465	632	30909	80ffd6cd135db4b4c0d467b29d9c475e31fa452590fd72aff7781a44ac2902c2
bsb11762465	633	33078	796c15e501b23e0de7722d2d523c6c6250ce9513077e4a55083d233348490ce1
bsb11762465	634	32716	135224ebf236e77490a03d54a85cd5b2911ead50556aeed7b90a0bce27f9f222
bsb11762465	635	32471	f103c532ff00b8f32e9ebb2fb698284cd7707f489e73b4eff64af694619c7a71
bsb11762465	636	32921	27250859c13ec1c6d3c645901fbdecece0b66c5ae1cd6a646ada33f7aa850817
bsb11762465	637	33107	a3e5998dc383810bbef559ea1cdcfded4964b02670eba3e3ec2c8556160050e6
bsb11762465	638	31634	5e0ba50bbce10792873b69eb10e04e0f8f4b2f8dbd8bbf9d3fead6d3a66d9674
bsb11762465	639	33881	13557f38924eae42c1df969f8a84ed708b33343148506d0a33cf9df542d5dcbb
bsb11762465	640	31633	ffc0d4e58ac51460f5dcd57e4d0380e02e525f1c7189509e60530902923b2d94
bsb11762465	641	34543	18eaa2bab8ec3398bf6a25d036aec38b977180a0820a31f696ff36c2d18a32c9
bsb11762465	642	32358	9cb7393feb90ef5475073d5ae8b24be295416c15f8e305a769b4a01c4c41e57c
bsb11762465	643	33716	6ddca94d259aa9ea973c451807e029b56eab0da0aeb197785134f9184c516a59
bsb11762465	644	37070	c723c26e99737f2cce3f8729eff625eb1511054ed1e1e3c43fe1b04d546f0082
bsb11762465	645	35484	35cc28987f358717ce9608ef82ca9d97e1560fe62bf87dc81970a656e95e0d7a
bsb11762465	646	33400	bfef74f6bf478f2b20c980e2749682f7073f64f6d6abc78950a7b548ce2a896a
bsb11762465	647	35445	b636307e29139dcad22e7e9d4cca4345df629f2dd08ed148aa2f2606f845ee38
bsb11762465	648	35914	c03f9285e5a732c4c6e9ac7f35bf78b8c6f1a2646e10685fece36c277ea654fd
bsb11762465	649	33005	11577dcff5cd648873f04796be22c38708f880d6179efb7f33c57175143e9ecd
bsb11762465	650	35533	229d64d5275857707068acc524211dfb73668514784179fb89943b2fd66948de
bsb11762465	651	32409	7aa421415e81a57d90a976a124735e754032d37cd0bfc0175badab999d6c7021
bsb11762465	652	33240	16c9b8809624c7aa458e0907ca8cd0b396d1170eee5c38f33d54e0e71b321bbc
bsb11762465	653	32836	2cd95130b6504a87a9ccbf6d37b557038c4b4ab526e2e637b92dc3ddd6892181
bsb11762465	654	33197	ce640eb9e57985abd98b873b83d9fb87b749606e3f38d5cefe02542393c4c659
bsb11762465	655	32594	739421b09bfd2b087671099a79c74e165ce5f775ca8dad5abcfeff858ee747c2
bsb11762465	656	32856	127e710cfe18b85bd69c328c3ad8b8df4d3518ed3d9420e929ae601a979a733c
bsb11762465	657	39416	b10bab8a5788dd6403764c186e6faa7d9596d20b85719bb74a2a4e5fa1a1e6fa
bsb11762465	658	32130	06a7c6ef928cb642c5bde73b9f2d86d05910913798e25fbe576237c59c62950e
bsb11762465	659	36098	160c1579b5dd5726776b441edadf3da758f451ee2fea6600cc980f4ef6720f46
bsb11762465	660	35110	7076a0bed267a07ec53eea9ad96a3c4d4d60c74565b453bd8c8cd2d1be12c1e2
bsb11762465	661	34347	9d77bf9079500b710832d48ff5beb12f77fed201b3c07858bf5efe3610ac7a63
bsb11762465	662	34316	0cda1919756282358fd02b0bb1cc01f80e2c331a5ee3316e6b4e84beb31f6937
bsb11762465	663	34725	37e1c4de27e124c969e4fadaf77cb3d7ad17e603e0976b6ce9b9986fbf0d12ff
bsb11762465	664	33233	6830e423a7bea29b9a481552ef9e1a9e3474c0b5fedfc2153d9f06eaefa51f2c
bsb11762465	665	31011	68db371b611371c2179b755e1a5879b12eeeec0f363118170fb6e3e5e0de6ec3
bsb11762465	666	32412	d1be57b7dce1913380a3e6c1c9d5b2701db34651a9bc14f0af08485cfb3ebf03
bsb11762465	667	31648	32371fc114c6650bbbffe9ccaae4997bbd584fd09e76453bbe883a0ae3911c09
bsb11762465	668	36489	cb3188c0b788413a1098a518f9aa75646756b51b1265f4621ada6a9f585a0344
bsb11762465	669	33391	bb0ae0f367d212ab07080f48c5234cbe1e21fdaa0074cf5ac0e3b26a4801bebe
bsb11762465	670	36740	45aa86225c4aea34f4b933cf6be88fdc0cf4f4b71677b1d198715d548b4c9fbd
bsb11762465	671	35701	55662b097bea6f94fb546283a7945e7d5888376ae13ddb9b28a8f1663fdf343f
bsb11762465	672	32770	7e10a1f90243c362b0cf1700c26075d83c2f13256ff73154444891ca4fd03cca
bsb11762465	673	33547	38be44e42c5688fb353584e74dc3f2ff306d855fc547e443d82a4773abaa8fa7
bsb11762465	674	34539	a29bf6cd8c7ad4c19a9eb7aeb04b3d7bb8a7bb78895173511149fa6fd84165d1
bsb11762465	675	37812	f1a2d4043168a6a23c592ec8657613b447df8b6662c26ef4d38356a9b78a76b4
bsb11762465	676	31515	ac16251425f6b78037d8804fa686412c9acc9ea54bff3ec0ae7c87b0b3d1f1ee
bsb11762465	677	36011	3a8ab8821ce0a829af6e59728c47b61c49a3c611cd351b94f3d3088880d472b9
bsb11762465	678	34714	2dc3104732666f8df2aa270fde1d9594d1e805f0b84209a84185216bc456e171
bsb11762465	679	35097	892e8c2c7d83cd12b46e5da5cf8d8846ebcb3ec18849aa7d5ea8c2cc5d151b34
bsb11762465	680	32088	ae80c5009342d054d8eab28890b2b88b8a8e6dedb6e114fb4ba31d0f1a1deb43
bsb11762465	681	30412	56626624f045edf6721570c44f0c566b7a477a29f6d73506971d0c7cb7180535
bsb11762465	682	30693	73699db3a1fc90fd01b3cf0e9301889ff4ce654792e38f9ed0b30a25e8c7b535
bsb11762465	683	33808	87d54484dfeb08159755a208ef01365d01ba9f5742dab2ffe0d282ddad9cfff9
bsb11762465	684	34097	0de2d297dbba165016f8a354ac1b64eff2b19d9d5088a7a06a68692b2d9f49ee
bsb11762465	685	32048	6130354c57fe192ef3fac3adb429b5d03f61f125b80018bae730cffcff6a163d
bsb11762465	686	35795	63f37cb972f7d2128b8b8c594ec54cb9df0f09c60331375e81c3f8d4cf304c0b
bsb11762465	687	35601	fce57d6ad75efc1e48a44d16ba1697f7101f0aa2ee1062b179fdbd4c2f65cd18
bsb11762465	688	32190	b3ce038f6a3be4cbf1718d511ca962103da4bdf681945372912b1fdffc1a20fb
bsb11762465	689	36574	6b9ae60460012d6bf19738013e4099c0648af998c40a55353390ea21d1bef365
bsb11762465	690	36373	e91473de95fbe63d438a074d43cccdd0b86ab4d05a5177f237cd8afbed1b07f8
bsb11762465	691	34983	4d94eeae17c4fc5305cadd22e097d818a8be609cfe762c0dcca3e2ae051d5cc7
bsb11762465	692	33786	11ce52e15e1d88941b69b427a2fc88d4f57aa798318ba6f6dbee3648df3a3fc0
bsb11762465	693	32479	dce5b6ab170532b8a1b8f8223e52327a4d44ad67259ba8b65f61d4af0e135a5b
bsb11762465	694	36476	5da64e1d1976a85f09629a9d8264dde29e567b1c94b21a571e78bf700d125506
bsb11762465	695	32889	a8ed57995008b8b58fc9cf069125afda3afdd0b4d012abe51de1cfffa06d1834
bsb11762465	696	33580	63c0c788a1f411c119b461809d45a6783e203c922c29ed72e3fd8655360d364f
bsb11762465	697	32266	32d342da442b993bfd3f1d28ce83c7dcba535204695f702a1594b90bf78406f8
bsb11762465	698	34373	52afec3aa71d677f45cb9cbd29e3090643d5f15eed72a496660f6f4b079e4273
bsb11762465	699	34506	852ddd02c981069c1098a59f75a7390aaa979ec2aae56ef3e01be96646c598e5
bsb11762465	700	33396	4e8a1e9e76a517b2bc12c4de85025c522cbd2ba0dfe55aaa5eac6cef2d366f50
bsb11762465	701	31506	18cc1f77c9f29c9755b798e1cf42cd0ad6bb61767e2de2e808730663ad314e75
bsb11762465	702	27086	5a710f43504313693d9a4c12ac0c6b191e53bcf612aa83f94b920c2a27451d71
bsb11762465	703	33192	4164d49b700efc5e275163a802e12eeab49b7543b590ab5f613fcaa3e4341b9b
bsb11762465	704	32890	b894560d48f77eae7a071b8373ceb3aedd5765d27c07183561f92e8d7c3d5fd4
bsb11762465	705	35361	4398f98d68aebd296af97a378ce6ffefa069abd8cd77a523ba720241dee5179d
bsb11762465	706	34759	9e92eaf6072234c9abc6818a67eb653aba2d94b3e2166e49089f545b06fde072
bsb11762465	707	32945	79237bd429420b26c9b9774109372178ff933dfd1f198865b3ca3fc280efbeeb
bsb11762465	708	31908	2f625b95908d31cf5889e25d13d0c50da8f29d11933523c62fa1c58220921e45
bsb11762465	709	34559	12e4ecfd8de0acad99caee5ff8923a6c908ed7f8438bff1036452c0dc1ac7e87
bsb11762465	710	36565	5ef474b8307efc44df3489265327e85629d10faf735b1f2cad1b94ae98bb0933
bsb11762465	711	35501	a23c975e5ce96b8d1386e9eaaa929d250826cbdbeae21024b73d597b077f771a
bsb11762465	712	32154	8b1adf55f8fc47da6a9ec209bb6923cccdc7012e0f0f1c4df9e5512153e1bf75
bsb11762465	713	34816	e865ec2bcb5d155f964ccc9d2753234e696efe66237c3251f8acbe75e43e0d45
bsb11762465	714	36485	6181062fdc56fa7fd4213b6b43da986ce06efa414e287a203b3056c877fa3c2a
bsb11762465	715	37487	428f9d140ebebf0dec945e4a7fdcd33ed3a51392e59a45e6ede57d83581573f2
bsb11762465	716	32385	fa99f15876bb67c0f0b527dd661064863effeba81f882e88a7d7eec0f96ec1c9
bsb11762465	717	33405	e79cf3a925d0ed58a9c16b007789568d69aabeff8629097208e29607902b6860
bsb11762465	718	33257	93489a28cb0d1674a4c70aa25518827f210042f58a63c42f86f0c8e8f9a81fd7
bsb11762465	719	34213	f32ddc1a7e1588315d56d5c8e086e293be79d61642ceb3b7a88fb216bd86a5e2
bsb11762465	720	34370	1781aa5a4ed7c7723abef87eb92830c14946a66955af2827844711dec6b3905a
bsb11762465	721	33467	22b472c2ce8e60372a1934a40a743246a51e1c5103ea57910b3df6a83edfdd50
bsb11762465	722	34681	db8234ae8ec078e0370a27e9c5267261ce2a859f9095975a8e4fe7d2312d977e
bsb11762465	723	33190	1a7b4bf6a653af8286dfd1dd98e4b921f084485fec726bc96b2f113f7aac159b
bsb11762465	724	33072	5d7a26ee3e7562e10ba0985b2bfcc26acb053aff6e33a619f5cb337c47a90df3
bsb11762465	725	35430	ed4477957a1d4429f65fe22d5bf679226879aa5de7c0abc642af552810627817
bsb11762465	726	36018	a92c9115f58116f694a37bc024885d264ee46c6f466a494d76309ea758833af4
bsb11762465	727	34974	65041b9c8c45f8c8ebda2a45abb18327c092cfc355d2e183366727bf0eb4c3af
bsb11762465	728	39207	8fda0e7fd2130d684f14988d91c3edc93bd17f51cb815bf7e7bc407aba55c1be
bsb11762465	729	37533	c8fc50b71589803825340ef58c9552a42d72ab7829b0972fec4f4ed84060aae2
bsb11762465	730	34244	b397ed36051b47b1e83a4849170f1072427471280d6d854f37753315bcc8a3c5
bsb11762465	731	35890	9668aee8c13e108dd01fffb984a8be8d830949cef35d802d8b462260bbc28de8
bsb11762465	732	36419	36217497a06f45aa46e70ecfac9d9419ffd0153123c49697e49d4dc481daa3fb
bsb11762465	733	37040	65646a5541c8358d2169dff465324d479804cfd3b33a8ed8a5c9cd9cf816e40f
bsb11762465	734	36663	6e3d96afac0f669e889decacf72b6788c4527532c9692415e1782f672edb3da4
bsb11762465	735	38159	fc1f42effaf17789f1b7dbbe2404eb6b3146f4f86ff07143b3e0e3e59eb7c51d
bsb11762465	736	38144	ea2bf21da034a6df48861436e737be35d2a505afab2287a13e8a1cfec0886b0c
bsb11762465	737	37327	70b2ee1587927161fac09fb1d9c5d53ba28cac8937600dbbee0d4979c25c9096
bsb11762465	738	38179	565f303b7ff7c152f922a651abb5fc96db7082f8dc6a414c1af32850a3b3137f
bsb11762465	739	36140	3e7bed13af4420d3f1ea746c48a7fb01cd73a5736073eae96699c23a77aad4da
bsb11762465	740	37006	f6c545cd42f6bd980224d81b2b8ec96915947b6c2b7eff278e2c97eed946733e
bsb11762465	741	30312	cae378b90478ee507780bc1d05d7e9fa36cf788058c04f550a0289869a0361a1
bsb11762465	742	31704	4fd9aca803fe171182a387b01a73b8d1417a88f8a3b777a31496ab74894a2d4a
bsb11762465	743	36687	e737681006f70f711cdcd717c541bc899c41d038e0ab8fcc2fd45a5955a00b1f
bsb11762465	744	31288	f46138200bb541ec4a2fde322035f71f4d1955783385a6483344e626e0c0ee1d
bsb11762465	745	33846	0e2c4a15b5c76cdf4a33d197f02c95c48043acd4d5167700699e5b6bc74c8391
bsb11762465	746	34958	00a6bb299c04d384f09637ac0063b82961d4e46011e926272a05d7a353a11d72
bsb11762465	747	34751	a6853ff665a1681408ded8a5855a73b5aa6826cc8113f2e174d0c3585d336e6f
bsb11762465	748	33800	e183a74e6f6a6d91a6e66de847ccc05b1c76552f7d5b751cdaa5917c1e5911f1
bsb11762465	749	37254	8d3a39f684e9e76a544eca5f7a40329fbbc4bbff20a871ac10aa36dffdb4acde
bsb11762465	750	33959	a41c09d70e2b83723ac82f455f591cda96bc3d5d0fdd4f9ec6e91d2f431b07b4
bsb11762465	751	35188	8358154e27755876a8af0f8b145b4f9df5913cf79bf86054bd8014cc66455b8f
bsb11762465	752	33531	246d73b2df4f714564d533cbfe31edf1fdc681dad6a2d0f106f50435049cacf3
bsb11762465	753	32699	3298854de5951bfbe640416213083709fd6e261d26ec9f2db85f90607e9aea72
bsb11762465	754	34707	a72185b1d56c6bdb7c679cb6f445cf601d2f6bad0d6904ac717c4a4450a6da4c
bsb11762465	755	35947	337cfb84fe903b464a2056ae1102e953cb6729bfc35c4ad2afbd88a8494eca27
bsb11762465	756	32998	fc9f4e1d49fff8cbd738b016a49dd7c67478d55158bbd02d27c47afdbdf28638
bsb11762465	757	31138	0f0f64aeae7a2f5e103a4352826f54b5685bde724e569c44006cc553e1db308b
bsb11762465	758	37542	6a6569322f353c0b108053f64de714227de02b3a2372fd721e8c92e70378d7c7
bsb11762465	759	34028	3861d788cdc7da592ce044dcb72d4d7ffa5eb9d2333c5457d764c76197074fb7
bsb11762465	760	31404	ba8269c4fa5fda10ce70b21fa3945cf83b50e6a3fc8858a704867ac2dc70e7ef
bsb11762465	761	32655	28b53392ee41976e21b67c06223d566d4dd997ddc3a4617cb90c1d868f183466
bsb11762465	762	32126	a0b3db06130e7202a7e6e2538dec4a72d8365c51f27d2e68963c0850ed64d9a5
bsb11762465	763	30964	2659e189bf21e5a6381fbce12c78f617c83b5bdbae77dfa9e30d42cab4d8cdbe
