volume	scan	headword_ocr	token
bsb10314207	191	Wieg / Kindtswing .	mifchcabh
bsb10314207	191	Wieg / Kindtswing .	mifchcabh
bsb10314207	192	Schwein .	chadfir
bsb10314207	192	Schwein .	chadfir
bsb10314207	193	Wilde thier .	chaiioth
bsb10314207	195	Wildniß ......	midbar
bsb10314207	195	Wildniß ......	arabbah
bsb10314207	195	Will .	rationenchophets
bsb10314207	195	Will .	cbhch
bsb10314207	196	: Will Gott .	iaadfor
bsb10314207	196	: Will Gott .	nadibh
bsb10314207	196	: Will Gott .	roteh
bsb10314207	196	: Will Gott .	cha
bsb10314207	196	Williglich	bindabhah
bsb10314207	196	Winek .	radiam
bsb10314207	197	Windel .	chittul
bsb10314207	197	Windel .	lippuph
bsb10314207	198	Winter .	choreph
bsb10314207	198	Winter .	fethaf
bsb10314207	198	Wintermond .	corem
bsb10314207	199	Wireken .	paal
bsb10314207	199	Wireken .	afah
bsb10314207	199	Wirckung .	pol
bsb10314207	199	Wi	nichbad
bsb10314207	199	Wirdigen .	cibledhada
bsb10314207	201	Wiesel .	cho
bsb10314207	201	Wischen . 1	machah
bsb10314207	202	Widtfraw .	almanah
bsb10314207	202	Wizig .	nabhon
bsb10314207	202	Wizig .	mafcil
bsb10314207	202	Woch .	chebhua
bsb10314207	202	Wohn / meinung .	daath
bsb10314207	203	Wolcke .	ananabh
bsb10314207	203	Wolcke .	nefiim
bsb10314207	203	Wolcke .	cappalim
bsb10314207	203	Wolcke .	balim
bsb10314207	204	Wolthat erzeigen .	alah
bsb10314207	204	Wolthat erzeigen .	alah
bsb10314207	206	Wo	ratah
bsb10314207	206	Wo	chaphets
bsb10314207	206	Wo	Vide
bsb10314207	206	Wo	nachobh
bsb10314207	206	Vellus	ferinum
bsb10314207	207	Wolluft .	Græc
bsb10314207	207	Wolluft haben .	hithannag
bsb10314207	208	Wollüftc .	tanugim
bsb10314207	208	Wonen .	cha
bsb10314207	208	Wonen .	dor
bsb10314207	208	Wonen .	chanab
bsb10314207	209	Wornach streben .	fah
bsb10314207	209	Wornach streben .	chaphets
bsb10314207	209	Wornach streben .	taabh
bsb10314207	209	Wornach streben .	chamad
bsb10314207	209	Wucher .	tarbit
bsb10314207	210	Wuchern .	lauah
bsb10314207	210	Wuchern .	afchah
bsb10314207	210	Wu	arabhah
bsb10314207	210	Wufte machen .	fchadad
bsb10314207	210	Wufte machen .	ſchimmem
bsb10314207	210	Wüten .	fchaga
bsb10314207	211	Wu	fchiggaon
bsb10314207	211	Wunde .	peta
bsb10314207	211	Wunde .	machats
bsb10314207	211	Wunden heilen .	pahahah
bsb10314207	212	Wundmal .	tarebbeth
bsb10314207	212	Wunder ding .	oth
bsb10314207	212	Wunder ding .	mopheth
bsb10314207	212	Wunder ding .	pele
bsb10314207	212	Wundsch .	taauah
bsb10314207	213	Wurffschauffel .	midfre
bsb10314207	213	Wurım .	immah
bsb10314207	213	Veraltung .	mak
bsb10314207	214	Wurzeln .	hifchrich
bsb10314207	214	Baghaftig .	rachhalleth
bsb10314207	214	Baghaftig .	rachhalleth
bsb10314207	215	Zan .	fchen
bsb10314207	215	Zan .	galal
bsb10314207	215	Zan .	metallioth
bsb10314207	215	Banck .	madon
bsb10314207	215	Banck .	atifa
bsb10314207	215	Banck .	atifa
bsb10314207	215	Banck .	otfmah
bsb10314207	215	Banck .	meribah
bsb10314207	215	Bancken .	rob
bsb10314207	215	Bancken .	don
bsb10314207	215	Bancken .	natah
bsb10314207	215	Bancken .	garah
bsb10314207	216	Zang .	melkachaiim
bsb10314207	216	Zarte .	morech
bsb10314207	216	Zauberey .	chaſchaph
bsb10314207	216	Zauberey .	lachatch
bsb10314207	216	Zauberey .	Gallicempoiffonnement
bsb10314207	217	Ba	ciſchſcheph
bsb10314207	217	Ba	mechaſcheph
bsb10314207	217	Zauberin .	mechaſchſchephah
bsb10314207	217	Zaum .	fen
bsb10314207	217	Zaum .	meteg
bsb10314207	217	Zaun ...	meuchab
bsb10314207	217	Zaun ...	fugah
bsb10314207	217	Zaunsteck .	mot
bsb10314207	218	Zech .	mischte
bsb10314207	218	Zech .	feudah
bsb10314207	218	Zechen .	chatah
bsb10314207	218	Zechen .	labbah
bsb10314207	218	Zechen .	gamah
bsb10314207	218	Zechen .	rauah
bsb10314207	218	Bechgesell .	fobhe
bsb10314207	218	Zeichen .	mopheth
bsb10314207	218	Zeit .	moed
bsb10314207	218	Zeit .	cheled
bsb10314207	218	Zeit .	onah
bsb10314207	218	Zeit .	onah
bsb10314207	220	Zeitlich .	beitto
bsb10314207	221	Zehlen .	phar
bsb10314207	221	Zelt .	obhel
bsb10314207	221	Zelt .	Kybbah
bsb10314207	221	Zelt .	fchaprir
bsb10314207	221	Be	lon
bsb10314207	221	Be	ahal
bsb10314207	221	Be	taka
bsb10314207	221	Be	taka
bsb10314207	222	Ze	por
bsb10314207	222	Ze	naphats
bsb10314207	222	Ze	natasharas
bsb10314207	222	Ze	patat
bsb10314207	222	Zerbrochen .	nifchbar
bsb10314207	222	Bergehen .	abhad
bsb10314207	222	Bergehen .	naphal
bsb10314207	222	Be	fchaſaph
bsb10314207	222	Be	palach
bsb10314207	222	Be	bathak
bsb10314207	222	Zerreiffen .	parak
bsb10314207	222	Zerreiffen .	Karah
bsb10314207	222	Zerreiffen .	param
bsb10314207	222	Zerschtahen .	atlats
bsb10314207	223	Zerschleiffen .	haphach
bsb10314207	223	Zerschleiffen .	chibber
bsb10314207	223	Zerschleiffen .	tats
bsb10314207	223	Zerschneiden .	bittia
bsb10314207	223	Zerstoffen .	cathach
bsb10314207	223	Zerstoffen .	dachachhalam
bsb10314207	223	Zerſtümpelen .	Katar
bsb10314207	223	Zerstumpelt .	uncatus
bsb10314207	224	Zertheilen .	palag
bsb10314207	224	Zertheilen .	palag
bsb10314207	224	Zertheilung .	-machio
bsb10314207	224	Zertrennen .	badal
bsb10314207	224	Zertrennen .	parach
bsb10314207	224	Zertrennen .	palah
bsb10314207	224	Zertrennen .	palah
bsb10314207	224	Zertretten .	bos
bsb10314207	224	Zertretten .	raphas
bsb10314207	224	Zertretten .	dalach
bsb10314207	224	Zertretten .	alas
bsb10314207	224	Zertretten .	baat
bsb10314207	225	Be	fohed
bsb10314207	225	Zeugnuß geben .	heid
bsb10314207	225	Zeugnuß geben .	anah
bsb10314207	226	Bi	thephirah
bsb10314207	226	Ziegel .	lebhanah
bsb10314207	226	Zierd .	Gallic
bsb10314207	227	Zieren .	hadar
bsb10314207	227	Zieren .	hadar
bsb10314207	227	Biet .	mattarah
bsb10314207	228	Zimmerman .	charaſch
bsb10314207	228	Zimmerman .	charaſch
bsb10314207	228	Zinn .	iect
bsb10314207	229	Zischen / Pfeiffen .	fcharak
bsb10314207	229	Sibila rauca ſonans .	fcher
bsb10314207	229	Zitteren .	charad
bsb10314207	229	Zitteren .	ragads
bsb10314207	229	Zitteren .	raad
bsb10314207	229	Zitteren .	natat
bsb10314207	230	Zimmerman .	charaſch
bsb10314207	230	Zimmerman .	charaſch
bsb10314207	230	Zinn .	chophar
bsb10314207	230	Zinf / Vngelt .	mas
bsb10314207	231	Zischen / Pfeiffen .	charak
bsb10314207	231	Sibila rauca ſonans .	fcher
bsb10314207	231	Zitteren .	charad
bsb10314207	231	Zitteren .	ragads
bsb10314207	231	Zitteren .	raad
bsb10314207	231	Zitteren .	natat
bsb10314207	232	Zitterung .	charadah
bsb10314207	232	Zitterung .	rogeds
bsb10314207	232	Zitterung .	readabetet
bsb10314207	232	Zorn .	charon
bsb10314207	232	Zorn .	charon
bsb10314207	232	Zorn .	chemah
bsb10314207	232	Zorn .	rogeds
bsb10314207	232	Zorn .	blirah
bsb10314207	232	Zorn .	dfoam
bsb10314207	232	Zorn .	daaph
bsb10314207	232	Zorn .	daaph
bsb10314207	232	Zorn .	Ketſeph
bsb10314207	233	Zornig	Ardenti
bsb10314207	236	Zucht / Demuth .	anauah
bsb10314207	236	Züchtig	mua
bsb10314207	236	Zuchtig sein .	thana
bsb10314207	236	Zuchtigung .	tocechah
bsb10314207	238	Zu .	Gallic
bsb10314207	238	Zu einem gehen .	karabh
bsb10314207	238	Zu einem gehen .	agach
bsb10314207	238	Zu einem gehen .	for
bsb10314207	238	Zufall .	mikreh
bsb10314207	238	Begeben ,	Græc
bsb10314207	239	Zu fuß fallen .	hischtahauah
bsb10314207	241	Zugleich	iachdaf
bsb10314207	241	Zu Himmel fahren .	dere
bsb10314207	241	Zu Himmel fahren .	coelos
bsb10314207	241	Zu Himmel fahren .	afcendere
bsb10314207	243	Bu	fchillem
bsb10314207	243	Bu	cil
bsb10314207	243	Bu	bitta
bsb10314207	243	Zu Mittage .	ſumto
bsb10314207	244	Zu Mitternacht .	bacharfoth
bsb10314207	244	Zu Mitternacht .	bacharfoth
bsb10314207	245	Bu	parah
bsb10314207	245	Bu	rabha
bsb10314207	245	Zunge .	ſchon
bsb10314207	246	Zu Raht gehen .	noats
bsb10314207	247	Zurichten .	hechin
bsb10314207	247	Zurichten .	arach
bsb10314207	248	Item .	Græc
bsb10314207	249	Zusammen binden	kachar
bsb10314207	249	Zusammen fågen .	hid
bsb10314207	249	Zusammen fågen .	chibber
bsb10314207	249	Zusammen fågen .	biluah
bsb10314207	249	Zusaminen halten .	tabhariagar
bsb10314207	249	Zusaminen halten .	kabhats
bsb10314207	249	Zusaminen halten .	canas
bsb10314207	249	Zusaminen halten .	atfar
bsb10314207	250	Zusammen ordnen .	ratfats
bsb10314207	250	Zusammen ordnen .	ratafch
bsb10314207	252	Acker .	alpaph
bsb10314207	252	Zuschliessen .	fagar
bsb10314207	252	Zuschliessen .	naal
bsb10314207	252	Zuschen .	raah
bsb10314207	252	Zuschen .	hibbit
bsb10314207	253	Zu	hofiph
bsb10314207	253	Zu Stuel gehen .	caffah
bsb10314207	253	Zu Stuel gehen .	caffah
bsb10314207	253	Zu viel .	meod
bsb10314207	254	Zu 1	bedorenu
bsb10314207	254	Zu 1	beeth
bsb10314207	254	Zu 1	beeth
bsb10314207	254	Zu	nibba
bsb10314207	254	Zu	herah
bsb10314207	254	Herrschen .	baarets
bsb10314207	254	Herrschen .	baarets
bsb10314207	254	Zu wiſſen thun .	dia
bsb10314207	254	Zu wiſſen thun .	horah
bsb10314207	255	Zweiffel .	fephekah
bsb10314207	255	Zw	hif
bsb10314207	255	Zweiffelhafftig .	fokeph
bsb10314207	255	nes Baums .	anaph
bsb10314207	255	nes Baums .	faiph
bsb10314207	256	Ziv	fabhach
bsb10314207	256	Ziv	noph
bsb10314207	256	Ziv	demorah
bsb10314207	256	Ziv	demorah
bsb10314207	256	Ziv	ionek
bsb10314207	256	Ziv	netfer
bsb10314207	256	Ziv	chelach
bsb10314207	256	Ziv	Grec
bsb10314207	257	Zwiebel .	inabiliter
bsb10314207	257	Zwiebel .	inabiliter
bsb10314207	257	Zwiebel .	batfal
bsb10314207	257	Zwilling .	tomim
bsb10314207	257	Zwilling gebeeren .	saledah
bsb10314207	257	Zwilling gebeeren .	eth
bsb10314207	257	Zwilling gebeeren .	eth
bsb10314207	257	ລິ w	patas
bsb10314207	257	ລິ w	-ca
bsb10314207	257	Stadt .	Keſcher
bsb10314207	257	Stadt .	Keſcher
bsb10314207	258	Zwitrechtigkeit .	machloketh
bsb10314207	264	Im Sommer .	chom
bsb10314207	266	Im Herbste .	bachoreph
bsb10314207	267	Im Winter .	biftaf
bsb11762465	24	mium	Demittere
bsb11762465	24	mium	Demittere
bsb11762465	55	Daß .	nebbelah
bsb11762465	55	Daß .	mappalah
bsb11762465	55	Daß .	peger
bsb11762465	55	Ab	natah
bsb11762465	55	Ab	fatah
bsb11762465	55	Ab	atah
bsb11762465	55	Abbrechen .	arah
bsb11762465	55	Abbrechen .	lakat
bsb11762465	55	Abdrucken .	mots
bsb11762465	55	Abdrucken .	matfah
bsb11762465	56	Abend .	ereb
bsb11762465	56	Abend .	nefcheph
bsb11762465	56	bendmal .	aruchat
bsb11762465	56	bendmal .	aruchat
bsb11762465	57	Ab	baereblr
bsb11762465	59	Abendstern	helel
bsb11762465	59	Abendstern	nogah
bsb11762465	59	Aberglaub ,	aboda
bsb11762465	59	Aberglaub ,	aboda
bsb11762465	59	Aberglaub ,	POETICE
bsb11762465	60	Abermal .	fchenith
bsb11762465	60	Abermal .	chub
bsb11762465	60	Ab	hifchtaggea
bsb11762465	60	Ab	Kalal
bsb11762465	60	Abfall .	mappelah
bsb11762465	60	Item :	pecha
bsb11762465	60	Item :	mered
bsb11762465	60	Abfallen .	naphal
bsb11762465	61	Ab	pafcha
bsb11762465	61	Ab	marad
bsb11762465	61	Ab	marah
bsb11762465	61	Götter .	gillulim
bsb11762465	61	Götter .	gillulim
bsb11762465	61	Götter .	cmim
bsb11762465	61	Götter .	fitim
bsb11762465	61	Götter .	tabim
bsb11762465	61	Götter .	iphleſeth
bsb11762465	61	ehren .	coletis
bsb11762465	62	Abgrund .	tchoin
bsb11762465	62	Abhalten .	Hirchik
bsb11762465	62	Ab .	baka
bsb11762465	62	Ab .	lach
bsb11762465	62	Ab .	palach
bsb11762465	62	Ab .	barack
bsb11762465	62	Abkauffen .	iaah
bsb11762465	62	Abkauffen .	facha
bsb11762465	63	ab	iaah
bsb11762465	63	ab	fachah
bsb11762465	63	Abfragen .	machah
bsb11762465	63	Ablaffen .	chadal
bsb11762465	63	Ablaffen .	chabhath
bsb11762465	63	Ablaffen .	parah
bsb11762465	63	Ablaffen .	amad
bsb11762465	64	Ablassung .	fchabbath
bsb11762465	64	Ablassung .	delaif
bsb11762465	64	Abmalen .	catab
bsb11762465	64	Abmalen .	cha
bsb11762465	64	• Abnemen .	chafer
bsb11762465	64	• Abnemen .	gharah
bsb11762465	64	• Abnemen .	meat
bsb11762465	64	Item .	Kaam
bsb11762465	65	Abschaffen	bittel
bsb11762465	65	Abschaffen	parar
bsb11762465	65	Abschaffen	hifchbiht
bsb11762465	65	Abscheiden .	halach
bsb11762465	65	Abscheiden .	adfal
bsb11762465	65	Abscheiden .	nafa
bsb11762465	65	Abschewen haben .	taabh
bsb11762465	65	Abschewen haben .	chakats
bsb11762465	65	Abschewen haben .	rachak
bsb11762465	65	Abschewen haben .	naddah
bsb11762465	65	Abschewen haben .	maas
bsb11762465	65	Item :	meen
bsb11762465	65	Item :	farabh
bsb11762465	65	Item :	Kichefch
bsb11762465	65	Item :	mana
bsb11762465	65	Abschneiden .	Karath
bsb11762465	65	Abschneiden .	amal
bsb11762465	65	Abschneiden .	chatach
bsb11762465	66	lichen dings .	peſoleth
bsb11762465	66	Abschrecken .	biet
bsb11762465	66	Abschreiben .	aphar
bsb11762465	66	Abschreiben .	aphar
bsb11762465	66	Ab	horid
bsb11762465	66	Ab	hefir
bsb11762465	67	Ab	badal
bsb11762465	67	Ab	parach
bsb11762465	67	Ab	parad
bsb11762465	67	Ab	palah
bsb11762465	67	Ab	adfal
bsb11762465	67	Ab	natar
bsb11762465	67	Item :	chater
bsb11762465	67	Item :	dauah
bsb11762465	67	Absteigen .	iarad
bsb11762465	67	Absteigen .	nachad
bsb11762465	67	Absteigung .	morad
bsb11762465	67	Ab	moth
bsb11762465	67	Ab	gauah
bsb11762465	67	Abstoffen .	horid
bsb11762465	67	Abstoffen .	mig
bsb11762465	67	Abstoffen .	graph
bsb11762465	67	Abstreiffen .	patal
bsb11762465	67	Abstreiffen .	Kalaph
bsb11762465	68	Abereiten .	taah
bsb11762465	68	Abtränniger .	pofchea
bsb11762465	68	Abtränniger .	moreh
bsb11762465	68	Abweiden .	raah
bsb11762465	68	Abweiden .	raah
bsb11762465	68	Ab	arab
bsb11762465	68	Ab	fachar
bsb11762465	68	Abwechselung .	char
bsb11762465	68	Abwenden .	natah
bsb11762465	69	Ab	patah
bsb11762465	69	Abwerffen .	ramah
bsb11762465	69	Abwerffen .	-na
bsb11762465	69	Abwerffen .	nakaph
bsb11762465	69	Abwischen .	machah
bsb11762465	69	Item .	chalal
bsb11762465	69	Ach .	hoi
bsb11762465	69	Acht .	galuth
bsb11762465	69	Achten .	chachabh
bsb11762465	69	Achten .	schaar
bsb11762465	70	Ack	fchakad
bsb11762465	70	Ack	chard
bsb11762465	70	Item :	deagah
bsb11762465	70	Acker .	fadeh
bsb11762465	70	Acker .	chelka
bsb11762465	70	Acker .	iageb
bsb11762465	70	Ackerbaw .	charifch
bsb11762465	70	Ackerbaw .	abodath
bsb11762465	70	Ackerbaw .	haadamah
bsb11762465	71	Ack	telem
bsb11762465	71	ger .	ikkar
bsb11762465	71	ger .	polcah
bsb11762465	71	ger .	gebh
bsb11762465	71	ger .	obed
bsb11762465	71	ger .	adamah
bsb11762465	71	ger .	choreſch
bsb11762465	71	Ackern / Pflügen .	charaſch
bsb11762465	71	Ackern / Pflügen .	palach
bsb11762465	72	Ackerfchollen .	gufch
bsb11762465	72	Ackerfchollen .	gabh
bsb11762465	72	Ackerfchollen .	megiaphah
bsb11762465	72	Adamant .	mir
bsb11762465	72	Adder / Nater .	epheh
bsb11762465	72	Adel .	addir
bsb11762465	72	Adel .	fchahadur
bsb11762465	72	Adel .	Karu
bsb11762465	72	Adel .	nichbad
bsb11762465	72	Adel .	nodah
bsb11762465	73	Adelkeit .	eder
bsb11762465	73	Adelkeit .	heder
bsb11762465	73	Adelkeit .	cabhod
bsb11762465	74	blutader .	verid
bsb11762465	74	blutader .	gid
bsb11762465	74	Adler .	nefcher
bsb11762465	75	Affe .	Kobh
bsb11762465	75	Aff	ragal
bsb11762465	75	Aff	ragal
bsb11762465	75	Affterreder .	malfchin
bsb11762465	75	Affterreder .	rachil
bsb11762465	75	Affterreder .	rogen
bsb11762465	75	Affterredung .	geduphah
bsb11762465	75	Affterredung .	regiluth
bsb11762465	75	Aher / Kornaher .	chibbo-
bsb11762465	76	Ah	mælilah
bsb11762465	76	Alle .	col
bsb11762465	77	Allein .	lebaddo
bsb11762465	77	Allein .	badad
bsb11762465	77	Allein .	iachid
bsb11762465	77	Aduerbialiter .	lebadh
bsb11762465	77	Aduerbialiter .	rak
bsb11762465	77	Alle Menschen .	col
bsb11762465	77	Alle Menschen .	col
bsb11762465	77	Alle Menschen .	col
bsb11762465	77	Alle Menschen .	col
bsb11762465	78	Al	fchau
bsb11762465	78	Al	amal
bsb11762465	78	Allenthalben .	becol
bsb11762465	78	Allenthalben .	becol
bsb11762465	79	Allermeist .	rob
bsb11762465	79	Allermeist .	meod
bsb11762465	80	Alles / alle ding .	col
bsb11762465	82	Al	caaſcher
bsb11762465	82	Als bald .	petha
bsb11762465	82	Als bald .	pithom
bsb11762465	83	Also .	ken
bsb11762465	85	Item :	diiknah
bsb11762465	85	Item :	dfekunin
bsb11762465	85	Item :	febab
bsb11762465	85	Item :	beli
bsb11762465	86	Alter man .	zaken
bsb11762465	86	Alter man .	fabh
bsb11762465	86	Alter man .	baleh
bsb11762465	86	Alter man .	iaſciſch
bsb11762465	87	Alt weib .	diekenah
bsb11762465	87	Alt werden .	dakan
bsb11762465	87	Alt werden .	fobh
bsb11762465	87	Alt werden .	balah
bsb11762465	87	Ambof .	feden
bsb11762465	88	Am dritten tage .	baiiom
bsb11762465	88	Am dritten tage .	baiiom
bsb11762465	88	Ameifs .	nemalah
bsb11762465	89	Amethist .	athlamah
bsb11762465	89	Gerichte .	baiiom
bsb11762465	89	Gerichte .	baiiom
bsb11762465	92	Am leben straffen .	moth
bsb11762465	92	Am leben straffen .	moth
bsb11762465	92	Ampt .	pekyddah
bsb11762465	92	Ampt .	abhodah
bsb11762465	93	Amptman .	pakid
bsb11762465	93	Amptman .	chibber
bsb11762465	93	Amptman .	hipak
bsb11762465	93	Amptman .	Kachar
bsb11762465	93	Amptman .	afar
bsb11762465	93	Amptman .	and
bsb11762465	93	Amptman .	akad
bsb11762465	93	Amptman .	atham
bsb11762465	93	Amptman .	Græc
bsb11762465	93	An	fagad
bsb11762465	93	An	hifchtliachauah
bsb11762465	93	Anbetung .	hifchtachauiiah
bsb11762465	93	Anblasen .	poach
bsb11762465	93	Anblasung .	nefchamah
bsb11762465	95	Item .	talah
bsb11762465	95	Ander .	fchen
bsb11762465	95	Ander .	acher
bsb11762465	96	Anderst sein .	nechelak
bsb11762465	96	Anderthalb schuch .	ammah
bsb11762465	96	Anderthalb schuch .	gomed
bsb11762465	97	An	hithdappek
bsb11762465	97	An	hithdappek
bsb11762465	97	Anfall / anlauffung .	geduld
bsb11762465	97	Anfall / anlauffung .	pega
bsb11762465	97	Anfang ,	refcit
bsb11762465	97	Anfang ,	techillah
bsb11762465	97	Anfang ,	rofch
bsb11762465	98	Anfang der Welt .	ollam
bsb11762465	98	Anfang der Welt .	ollam
bsb11762465	98	Anfang der Welt .	beriali
bsb11762465	98	Anfang des Lebens .	hachaiiah
bsb11762465	98	Anfang des Lebens .	techillath
bsb11762465	98	Anfenglich .	berefchit
bsb11762465	98	Anfenglich .	-bat
bsb11762465	99	Angeboren freund .	fcheer
bsb11762465	99	Angeboren freund .	baar
bsb11762465	99	, Angehen .	paga
bsb11762465	99	, Angehen .	pafchat
bsb11762465	99	Angel . Fischhamel .	chakkah
bsb11762465	99	Angel . Fischhamel .	agmon
bsb11762465	99	Angenem .	ratfui
bsb11762465	99	Angenem .	mirthfch
bsb11762465	100	An	panim
bsb11762465	100	An	appaiim
bsb11762465	100	Angesicht bedecken .	hiftir
bsb11762465	100	Angesicht bedecken .	hiftir
bsb11762465	100	Angesicht bedecken .	tarah
bsb11762465	100	Angesicht bedecken .	eagal
bsb11762465	101	Anhangen .	dabhek
bsb11762465	101	Anhangen .	lauah
bsb11762465	101	Anhangen .	tamad
bsb11762465	101	An	hilfchin
bsb11762465	101	An	hochiach
bsb11762465	101	Anklager .	malfchin
bsb11762465	101	Anklager .	mochiach
bsb11762465	101	Anklagung .	tochechaitnah
bsb11762465	102	Anleitung .	alilah
bsb11762465	102	Anleitung .	thoanah
bsb11762465	102	Annemen .	Kibbel
bsb11762465	102	Annemen .	lakach
bsb11762465	103	Anreiken .	patah
bsb11762465	103	Anreiken .	foth
bsb11762465	103	Anreiken .	nafcha
bsb11762465	103	Anråren .	naga
bsb11762465	103	Anråren .	nagas
bsb11762465	103	Anråren .	bisher
bsb11762465	103	Anråren .	higgid
bsb11762465	103	Anråren .	hodia
bsb11762465	103	Anschawen .	raah
bsb11762465	103	Anschawen .	ippit
bsb11762465	103	Anschawen .	fcha
bsb11762465	103	Anschawen .	panah
bsb11762465	103	Anschawen .	fchaal
bsb11762465	103	Anschawen .	faphatchadfabh
bsb11762465	104	Anfchen .	haccarath
bsb11762465	104	Anfchen .	haccarath
bsb11762465	104	Anfchen .	maſſo
bsb11762465	104	Anfchen .	maſſo
bsb11762465	104	Anfchen .	maccir
bsb11762465	104	Anfchen .	maccir
bsb11762465	104	Anfchen .	nofe
bsb11762465	104	Anfchen .	nofe
bsb11762465	105	Item :	natan
bsb11762465	105	Item :	natan
bsb11762465	105	Item :	diber
bsb11762465	105	Item :	diber
bsb11762465	105	An	fchabbath
bsb11762465	105	An	fchabbath
bsb11762465	105	Anstoffen	cafchal
bsb11762465	105	Anstoffen	nakach
bsb11762465	105	Anstoffen	labat
bsb11762465	105	Anstoffig / Nahe .	Karobh
bsb11762465	105	Anstoffig / Nahe .	Karobh
bsb11762465	105	Anstoffen .	gebhul
bsb11762465	105	Anstoffen .	galil
bsb11762465	106	An	fabah
bsb11762465	106	An	cachal
bsb11762465	106	Antwort .	maaneh
bsb11762465	106	Antwort .	-te
bsb11762465	106	Antworten .	anah
bsb11762465	106	Antworten .	hefchibh
bsb11762465	106	Anzeichnen .	rafcham
bsb11762465	106	Anzeichnen .	faman
bsb11762465	106	Anzeichnen .	catham
bsb11762465	106	Anzeichnen .	tabh
bsb11762465	106	Anzeigung .	rafchum
bsb11762465	107	An	hodia
bsb11762465	107	An	horah
bsb11762465	107	An	hirah
bsb11762465	107	An	chiffa
bsb11762465	107	An	fipper
bsb11762465	107	An	tanah
bsb11762465	107	An	chaah
bsb11762465	107	An	mia
bsb11762465	107	Anzeigung .	raalah
bsb11762465	107	Anzeigung .	achvah
bsb11762465	107	Anzeigung .	achvah
bsb11762465	107	An	iakad
bsb11762465	107	An	hitstfith
bsb11762465	107	An	hidlik
bsb11762465	107	An	hiflik
bsb11762465	107	An	biar
bsb11762465	107	Apffel .	tappuach
bsb11762465	108	Apoteck .	lium
bsb11762465	108	Apotecker .	rakkach
bsb11762465	108	Apotecker .	rokeach
bsb11762465	108	Ap	thechukah
bsb11762465	108	Ap	gemdah
bsb11762465	108	Aprill .	iar
bsb11762465	110	Afflictæ fortunæ .	fchuch
bsb11762465	110	Arm am Leibe .	ammah
bsb11762465	110	Armbrust .	catapulta
bsb11762465	111	Armut .	miskenuth
bsb11762465	111	Arm werden .	dalal
bsb11762465	111	Arm werden .	rofch
bsb11762465	112	Arf .	chor
bsb11762465	112	Artig .	charutzma
bsb11762465	113	Frkney .	riphuth
bsb11762465	113	Frkney .	aruchah
bsb11762465	113	Frkney .	gehah
bsb11762465	113	Frkney .	Kehah
bsb11762465	113	Frkney .	teruphah
bsb11762465	113	Frkney .	madfor
bsb11762465	113	Frkney .	chaiah
bsb11762465	114	Arkt .	rophe
bsb11762465	115	Arkneyen .	rapha
bsb11762465	115	Arkneyen .	gahah
bsb11762465	115	Aft	defchen
bsb11762465	115	Aft	aphar
bsb11762465	115	Aft / Zweig .	anaph
bsb11762465	115	Aft / Zweig .	faiph
bsb11762465	115	Aft / Zweig .	fabhach
bsb11762465	115	Aft / Zweig .	fir
bsb11762465	115	Aft / Zweig .	phe
bsb11762465	115	Aft / Zweig .	phe
bsb11762465	115	Aft / Zweig .	tammereth
bsb11762465	115	Aft / Zweig .	daliiah
bsb11762465	115	Aft / Zweig .	charach
bsb11762465	115	Aft / Zweig .	amir
bsb11762465	115	Aft / Zweig .	nophonck
bsb11762465	115	Athem .	nefchamah
bsb11762465	115	Athem .	mappach
bsb11762465	115	Athem .	Kitor
bsb11762465	116	Athem holen .	nippafch
bsb11762465	117	Item / Auffblasen .	ippiach
bsb11762465	117	Auffbrechen .	fchib
bsb11762465	117	Auffdas .	maan
bsb11762465	118	Au	abhar
bsb11762465	118	Au	abhar
bsb11762465	118	Teſtudineludere .	niggen
bsb11762465	119	Au	tapaph
bsb11762465	120	Aufferzihen .	giddel
bsb11762465	120	Aufferzihung .	giddul
bsb11762465	120	Morgen .	midsrach
bsb11762465	121	Au	icceb
bsb11762465	121	Au	ikkebh
bsb11762465	121	Auffhaltung .	iccub
bsb11762465	121	Auffheben .	díakaph
